pid,color_id,color_value,dw_insert_timestamp
200TAJT03,200TAJT03,Natural,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03B,Off White,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03C,Black,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03D,Navy,2022-01-13 19:33:41.514414
200CB01,200CB01,Off White,2022-01-13 19:33:41.514414
200CB01,200CB01C,Navy,2022-01-13 19:33:41.514414
200CB01,200CB01D,Light Gray,2022-01-13 19:33:41.514414
200CB01,200CB01E,Blue,2022-01-13 19:33:41.514414
200CB01,200CB01F,Silver,2022-01-13 19:33:41.514414
200CB01,200CB01G,Light Blue,2022-01-13 19:33:41.514414
200HMMT01A,200HMMT01A,Natural,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16A,Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16B,Dark Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16D,Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16E,Light Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16F,Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16G,Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16H,Pink,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16J,Dark Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16L,Black And White,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16M,White And Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16N,Light Blue,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03,Natural,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03B,Off White,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03C,Black,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03D,Navy,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04A,Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04B,Dark Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04C,Blue Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04D,Charcoal,2022-01-13 19:33:41.514414
200BDSM08A,200BDSM08A,Gray,2022-01-13 19:33:41.514414
200BDSM08A,200BDSM08B,Beige,2022-01-13 19:33:41.514414
200BDSM08A,200BDSM08C,Pink,2022-01-13 19:33:41.514414
200GRWS04A,200GRWS04A,Beige,2022-01-13 19:33:41.514414
200RZBD21A,200RZAB02B,Brown,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21A,Ivory,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21B,Light Blue,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21C,Silver,2022-01-13 19:33:41.514414
200RZBD21A,200RZBD21D,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01C,Salt and Pepper,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01D,Light Blue,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01E,Ivory,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01F,Charcoal,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01G,Tan,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01H,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01I,Aqua,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01C,Salt and Pepper,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01D,Light Blue,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01E,Ivory,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01F,Charcoal,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01G,Tan,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01H,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01I,Aqua,2022-01-13 19:33:41.514414
200KKEL04A,200KKEL04A,Ivory,2022-01-13 19:33:41.514414
200KKEL04A,200KKEL04B,Gray,2022-01-13 19:33:41.514414
200KKEL04A,200KKEL04C,Blue,2022-01-13 19:33:41.514414
200OZEZ04A,200OZEZ04A,White,2022-01-13 19:33:41.514414
200OZEZ04A,200OZEZ04B,Gray,2022-01-13 19:33:41.514414
200OZEZ04A,200OZEZ04C,Pink,2022-01-13 19:33:41.514414
200OZEZ04A,200OZEZ04D,Blue,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09A,Off White,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09B,Gray,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09C,Blue,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09D,White,2022-01-13 19:33:41.514414
200GCDI09A,200GCDI09E,Black,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01,Natural,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01C,Chocolate,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01D,Navy Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01E,Off White,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01F,Terra,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01G,Gray,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01H,Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01I,Sage,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02A,Off White,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02B,Gray,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02C,Silver,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02D,Brown,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02E,White,2022-01-13 19:33:41.514414
200GCDI02A,200GCDI02F,Blue,2022-01-13 19:33:41.514414
200KKLR12A,200KKLR12A,Gray,2022-01-13 19:33:41.514414
200KKLR12A,200KKLR12B,Beige,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01A,Beige,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01C,Black,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01D,Navy,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01E,Brown,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01F,Dark Gray,2022-01-13 19:33:41.514414
200RZBD94A,200RZBD94A,Blue,2022-01-13 19:33:41.514414
200RZBD94A,200RZBD94B,Gray,2022-01-13 19:33:41.514414
200RZBD94A,200RZBD94C,Pink,2022-01-13 19:33:41.514414
200RZBD94A,200RZBD94D,Dark Gray,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12A,Gray,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12B,Black,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12C,Burgundy,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12D,Charcoal,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07A,Peach,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07B,Blue,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07C,Silver,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07D,Gold,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01,Natural,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01C,Chocolate,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01D,Navy Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01E,Off White,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01F,Terra,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01G,Gray,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01H,Blue,2022-01-13 19:33:41.514414
200NCCL01,200NCCL01I,Sage,2022-01-13 19:33:41.514414
200KKDL01A,200KKDL01A,Multi,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08A,Cream,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08B,Beige,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08C,Dark Gray,2022-01-13 19:33:41.514414
200ERTR07A,200ERTR07A,Beige,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01C,Salt and Pepper,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01D,Light Blue,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01E,Ivory,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01F,Charcoal,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01G,Tan,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01H,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01I,Aqua,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04A,Rust,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04B,Ivory,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04C,Light Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04D,Red,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04E,Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04F,Gray,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04G,Silver,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04H,Orange,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04J,Light Brown,2022-01-13 19:33:41.514414
200KHMC04A,200KHTR15A,Dark Blue,2022-01-13 19:33:41.514414
200SHG1,200OZSG02G,Gray,2022-01-13 19:33:41.514414
200SHG1,200OZSG02N,Navy,2022-01-13 19:33:41.514414
200SHG1,200OZSG02O,Silver,2022-01-13 19:33:41.514414
200SHG1,200SHG1,White,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04A,Rust,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04B,Ivory,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04C,Light Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04D,Red,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04E,Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04F,Gray,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04G,Silver,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04H,Orange,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04J,Light Brown,2022-01-13 19:33:41.514414
200KHMC04A,200KHTR15A,Dark Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16A,Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16B,Dark Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16D,Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16E,Light Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16F,Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16G,Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16H,Pink,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16J,Dark Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16L,Black And White,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16M,White And Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16N,Light Blue,2022-01-13 19:33:41.514414
200HJAU13A,200HJAU13A,Beige,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16A,Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16B,Dark Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16D,Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16E,Light Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16F,Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16G,Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16H,Pink,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16J,Dark Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16L,Black And White,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16M,White And Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16N,Light Blue,2022-01-13 19:33:41.514414
200CLWA01A,200CLWA01A,Natural,2022-01-13 19:33:41.514414
200CLWA01A,200CLWA01B,Off White,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04A,Multi,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04B,Blue,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04C,Ivory,2022-01-13 19:33:41.514414
200RZBD07A,200RZAB01A,Brown,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07A,Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07B,Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07C,Dark Blue,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07D,Pink,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07E,Dark Gray,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07F,Gold,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD07G,Red,2022-01-13 19:33:41.514414
200RZBD07A,200RZBD35A,Light Blue,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30A,Gray,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30B,Gold,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30C,Blue,2022-01-13 19:33:41.514414
200ACSD05A,200ACSD05A,Light Gray,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12A,Gray,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12B,Black,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12C,Burgundy,2022-01-13 19:33:41.514414
200BDSM12A,200BDSM12D,Charcoal,2022-01-13 19:33:41.514414
200JASG01A,200JASG01A,Beige,2022-01-13 19:33:41.514414
200JASG01A,200JASG01C,Gray,2022-01-13 19:33:41.514414
200ON01A,200ON01A,Natural,2022-01-13 19:33:41.514414
200ON01A,200ON01B,Off White,2022-01-13 19:33:41.514414
200BDSM01A,200BDSM01A,Gray,2022-01-13 19:33:41.514414
200BIRV01A,200BIRV01A,Peach,2022-01-13 19:33:41.514414
200BIRV01A,200BIRV01B,Light Gray,2022-01-13 19:33:41.514414
200BIRV01A,200BIRV01C,Blue,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04A,Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04B,Dark Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04C,Blue Gray,2022-01-13 19:33:41.514414
200BDSM04A,200BDSM04D,Charcoal,2022-01-13 19:33:41.514414
200HJML01A,200HJML01A,White,2022-01-13 19:33:41.514414
200HJML01A,200HJML01C,Gray,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01C,Salt and Pepper,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01D,Light Blue,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01E,Ivory,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01F,Charcoal,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01G,Tan,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01H,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01I,Aqua,2022-01-13 19:33:41.514414
200VESE01A,200VESE01A,Ivory,2022-01-13 19:33:41.514414
200VESE01A,200VESE01B,Light Blue,2022-01-13 19:33:41.514414
200VESE01A,200VESE01C,Gray,2022-01-13 19:33:41.514414
200BIRV16A,200BIRV16A,Gray,2022-01-13 19:33:41.514414
200BIRV18A,200BIRV18A,Peach,2022-01-13 19:33:41.514414
200BIRV18A,200BIRV18B,Gray,2022-01-13 19:33:41.514414
200CB01,200CB01,Off White,2022-01-13 19:33:41.514414
200CB01,200CB01C,Navy,2022-01-13 19:33:41.514414
200CB01,200CB01D,Light Gray,2022-01-13 19:33:41.514414
200CB01,200CB01E,Blue,2022-01-13 19:33:41.514414
200CB01,200CB01F,Silver,2022-01-13 19:33:41.514414
200CB01,200CB01G,Light Blue,2022-01-13 19:33:41.514414
200GRWS03A,200GRWS03A,Beige,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01C,Salt and Pepper,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01D,Light Blue,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01E,Ivory,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01F,Charcoal,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01G,Tan,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01H,Pink,2022-01-13 19:33:41.514414
200HJFV01A,200HJFV01I,Aqua,2022-01-13 19:33:41.514414
200RZSP01A,200RZSP01A,Light Gray,2022-01-13 19:33:41.514414
200NCNT24A,200NCNT24A,Natural,2022-01-13 19:33:41.514414
200KKLR12A,200KKLR12A,Gray,2022-01-13 19:33:41.514414
200KKLR12A,200KKLR12B,Beige,2022-01-13 19:33:41.514414
200BDSN04A,200BDSN04A,Multi,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03,Natural,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03B,Off White,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03C,Black,2022-01-13 19:33:41.514414
200TAJT03,200TAJT03D,Navy,2022-01-13 19:33:41.514414
200CFDR05A,200CFDR05A,Silver,2022-01-13 19:33:41.514414
200CFDR05A,200CFDR05B,Gold,2022-01-13 19:33:41.514414
200MHDH01A,200MHDH01D,Beige,2022-01-13 19:33:41.514414
200GCUW06A,200GCUW06A,Beige,2022-01-13 19:33:41.514414
200OZOT01A,200OZOT01A,White,2022-01-13 19:33:41.514414
200OZOT01A,200OZOT01B,Blue,2022-01-13 19:33:41.514414
200OWMN04A,200OWMN04A,Beige,2022-01-13 19:33:41.514414
200OWMN04A,200OWMN04B,Gray,2022-01-13 19:33:41.514414
200OWMN04A,200OWMN04C,Blue,2022-01-13 19:33:41.514414
200OWMN04A,200OWMN04D,Charcoal,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08A,Cream,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08B,Beige,2022-01-13 19:33:41.514414
200OZSG08A,200OZSG08C,Dark Gray,2022-01-13 19:33:41.514414
200APPE01A,200APPE01A,Ivory,2022-01-13 19:33:41.514414
200APPE01A,200APPE01B,Dark Gray,2022-01-13 19:33:41.514414
200APPE01A,200APPE01C,Gray,2022-01-13 19:33:41.514414
200NCAG01A,200NCAG01A,Cream,2022-01-13 19:33:41.514414
200NCAG01A,200NCAG01B,Gray,2022-01-13 19:33:41.514414
200BIRV02A,200BIRV02A,Peach,2022-01-13 19:33:41.514414
200BIRV02A,200BIRV02B,Light Gray,2022-01-13 19:33:41.514414
200BIRV02A,200BIRV02C,Blue,2022-01-13 19:33:41.514414
200SHG1,200OZSG02G,Gray,2022-01-13 19:33:41.514414
200SHG1,200OZSG02N,Navy,2022-01-13 19:33:41.514414
200SHG1,200OZSG02O,Silver,2022-01-13 19:33:41.514414
200SHG1,200SHG1,White,2022-01-13 19:33:41.514414
200BIRV06A,200BIRV06A,Beige,2022-01-13 19:33:41.514414
200UFSR,200FS01,Natural,2022-01-13 19:33:41.514414
200UFSR,200FS09,Natural Gray,2022-01-13 19:33:41.514414
200UFSR,200FS12,Salt N Pepper,2022-01-13 19:33:41.514414
200HJKZ01A,200HJKZ01A,White,2022-01-13 19:33:41.514414
200HJKZ01A,200HJKZ01B,Gray,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02A,Gold,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02B,Silver,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02C,Beige,2022-01-13 19:33:41.514414
200TADR04A,200TADR04A,Off White,2022-01-13 19:33:41.514414
200TADR04A,200TADR04B,Navy,2022-01-13 19:33:41.514414
200CLWA01A,200CLWA01A,Natural,2022-01-13 19:33:41.514414
200CLWA01A,200CLWA01B,Off White,2022-01-13 19:33:41.514414
200BIRV07A,200BIRV07A,Rust,2022-01-13 19:33:41.514414
200SHG1,200OZSG02G,Gray,2022-01-13 19:33:41.514414
200SHG1,200OZSG02N,Navy,2022-01-13 19:33:41.514414
200SHG1,200OZSG02O,Silver,2022-01-13 19:33:41.514414
200SHG1,200SHG1,White,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04A,Rust,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04B,Ivory,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04C,Light Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04D,Red,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04E,Blue,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04F,Gray,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04G,Silver,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04H,Orange,2022-01-13 19:33:41.514414
200KHMC04A,200KHMC04J,Light Brown,2022-01-13 19:33:41.514414
200KHMC04A,200KHTR15A,Dark Blue,2022-01-13 19:33:41.514414
200BIRV08A,200BIRV08A,Gray,2022-01-13 19:33:41.514414
200OZOT02A,200OZOT02A,Ivory,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02A,Gold,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02B,Silver,2022-01-13 19:33:41.514414
200CFDR02A,200CFDR02C,Beige,2022-01-13 19:33:41.514414
200MKCL09A,200MKCL09A,Orange,2022-01-13 19:33:41.514414
200KKDL04A,200KKDL04A,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1A,Gray Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1B,Blue Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1D,Red Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1F,Sky Blue,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1H,Navy Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1I,Beige Multi,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1J,Teal,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1K,Denim,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM1L,Beige,2022-01-13 19:33:41.514414
200HJZOM1A,200HJZOM2A,Blue,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07A,Peach,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07B,Blue,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07C,Silver,2022-01-13 19:33:41.514414
200RZAB07A,200RZAB07D,Gold,2022-01-13 19:33:41.514414
200RUCS03A,200RUCS03A,Gray,2022-01-13 19:33:41.514414
200RUCS03A,200RUCS03B,Ivory,2022-01-13 19:33:41.514414
200RUCS03A,200RUCS03D,Navy,2022-01-13 19:33:41.514414
200GCDX09A,200GCDX09A,Off White,2022-01-13 19:33:41.514414
200GCDI03A,200GCDI03A,Off White,2022-01-13 19:33:41.514414
200GCDI03A,200GCDI03B,Gray,2022-01-13 19:33:41.514414
200GCDI03A,200GCDI03C,White,2022-01-13 19:33:41.514414
200GCDI03A,200GCDI03D,Blue,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174A,Black,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174B,Gray,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174C,Navy,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174D,Light Gray,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174E,Aqua,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174F,Light Pink,2022-01-13 19:33:41.514414
200MTVS174A,200MTVS174G,Rust,2022-01-13 19:33:41.514414
200DCRS02A,200DCRS02A,Ivory,2022-01-13 19:33:41.514414
200DCRS02A,200DCRS02B,Silver,2022-01-13 19:33:41.514414
200DCRS02A,200DCRS02C,Blue,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30A,Gray,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30B,Gold,2022-01-13 19:33:41.514414
200RZBD30A,200RZBD30C,Blue,2022-01-13 19:33:41.514414
200DISA05A,200DISA05A,Rust,2022-01-13 19:33:41.514414
200DISA05A,200DISA05B,Red,2022-01-13 19:33:41.514414
200DISA05A,200DISA05C,Orange,2022-01-13 19:33:41.514414
200ECRK09A,200ECRK09A,Gray,2022-01-13 19:33:41.514414
200MHSH01A,200MHSH01A,Pearl White,2022-01-13 19:33:41.514414
200MHSH01A,200MHSH01B,Silver,2022-01-13 19:33:41.514414
200MHSH01A,200MHSH01C,Baby Pink,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04A,Multi,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04B,Blue,2022-01-13 19:33:41.514414
200MGNM04A,200MGNM04C,Ivory,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03A,Ivory,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03B,Light Brown,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03C,Beige,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03D,Silver,2022-01-13 19:33:41.514414
200DCRS03A,200DCRS03E,Blue,2022-01-13 19:33:41.514414
200ECRK02A,200ECRK02A,Gray,2022-01-13 19:33:41.514414
200BDSM05A,200BDSM05A,Gray,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01A,Black,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01C,Beige,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01E,Brown,2022-01-13 19:33:41.514414
200ZHSS01A,200ZHSS01I,Light Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01A,Ivory,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01B,Gray,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01C,Blue,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01D,Beige,2022-01-13 19:33:41.514414
200KKBL01A,200KKBL01E,Pink,2022-01-13 19:33:41.514414
200BDSN05A,200BDSN05A,Red,2022-01-13 19:33:41.514414
200BDSN05A,200BDSN05B,Beige,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16A,Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16B,Dark Gray,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16D,Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16E,Light Multi,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16F,Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16G,Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16H,Pink,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16J,Dark Blue,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16L,Black And White,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16M,White And Black,2022-01-13 19:33:41.514414
200RZBD16A,200RZBD16N,Light Blue,2022-01-13 19:33:41.514414
200ON01A,200ON01A,Natural,2022-01-13 19:33:41.514414
200ON01A,200ON01B,Off White,2022-01-13 19:33:41.514414
200KKCB15A,200KKCB15A,Black,2022-01-13 19:33:41.514414
200KKCB15A,200KKCB15B,Multi,2022-01-13 19:33:41.514414
200KKCB15A,200KKCB15C,Ivory,2022-01-13 19:33:41.514414
200SVIN21A,200SVIN21A,Multi,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55A,Deep Orange,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55B,Sunflower,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55D,Baby Blue,2022-01-13 19:33:41.514414
200BHBC55A,200BHBC55F,Navy,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01A,Beige,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01C,Black,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01D,Navy,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01E,Brown,2022-01-13 19:33:41.514414
200BHSG01A,200BHSG01F,Dark Gray,2022-01-13 19:33:41.514414
